Ciudad_enc,Tipo_Zona_enc,Tipo_Sensor_enc,Fuente_Principal_Ruido_enc,Condicion_Climatica_enc,Franja_Horaria_enc,Nivel_Ruido_dB_scaled,Indice_Movilidad_scaled,Flujo_Vehicular_veh_h_scaled,Velocidad_Promedio_kmh_scaled,Saturacion_Transporte_scaled,Calidad_Señal_Sensor_scaled,Indice_Congestion_scaled,Ratio_Ruido_Velocidad_scaled,Es_Hora_Pico,Es_Diurno,Supera_Limite_Normativo,Mes,Trimestre,Clasificacion_Normativa_encoded
1,1,1,6,2,2,0.06085753803596128,0.11578947368421053,0.10522598870056497,0.7006269592476491,0.18,0.10000000000000009,0.15510204081632653,0.024954186232963,0,0,0,9,3,0
1,5,1,6,2,1,0.06639004149377592,0.3157894736842105,0.17372881355932204,0.5532915360501569,0.42,0.8999999999999999,0.3795918367346939,0.0439239491467186,0,1,0,9,3,0
1,2,1,0,2,3,0.2849239280774551,0.28421052631578947,0.1850282485875706,0.6708463949843262,0.39,0.7333333333333334,0.3489795918367347,0.07091112129194822,0,1,0,9,3,3
1,4,1,1,1,2,0.6334716459197787,0.8947368421052632,0.661723163841808,0.18025078369905956,1.0,0.20000000000000018,0.9591836734693877,0.41298247623410844,1,1,1,9,3,3
1,0,1,6,2,2,0.5892116182572613,0.23157894736842105,0.2097457627118644,0.6849529780564263,0.23,0.9333333333333331,0.2306122448979592,0.12598785935173523,0,0,1,9,3,2
1,5,1,0,2,0,0.1327800829875519,0.05263157894736842,0.03742937853107345,0.9420062695924767,0.07,0.06666666666666687,0.06326530612244897,0.016407055320123695,0,0,0,10,4,0
1,0,1,5,0,2,0.681881051175657,0.8736842105263157,0.614406779661017,0.1739811912225705,1.0,0.2333333333333334,0.9510204081632654,0.4438495017752835,1,1,1,10,4,3
1,5,2,6,2,1,0.40940525587828497,0.3684210526315789,0.2266949152542373,0.45454545454545453,0.47,0.5666666666666669,0.4306122448979592,0.14873725804604288,0,1,0,10,4,2
1,2,1,1,1,1,0.43845089903181195,0.3368421052631579,0.24293785310734464,0.5987460815047023,0.55,0.5333333333333332,0.46734693877551026,0.11546500973542549,0,1,1,10,4,3
1,4,1,6,2,2,0.5380359612724759,0.7894736842105263,0.6151129943502824,0.3432601880877744,1.0,0.4333333333333331,0.9183673469387755,0.23412266636124157,1,1,1,10,4,2
1,5,0,5,2,0,0.22959889349930845,0.0,0.0,0.907523510971787,0.06,1.0,0.03673469387755102,0.033415416332607945,0,0,0,10,4,0
1,5,2,6,1,3,0.3582295988934993,0.3263157894736842,0.2761299435028249,0.5658307210031348,0.44,0.1333333333333333,0.3959183673469388,0.10584411865765662,0,1,0,11,4,2
1,4,1,6,2,2,0.5020746887966805,0.25263157894736843,0.2330508474576271,0.4968652037617555,0.45,0.3666666666666667,0.373469387755102,0.1577568434314512,0,0,1,11,4,2
1,5,1,0,2,0,0.1009681881051176,0.0,0.0,0.7257053291536051,0.09,0.9333333333333331,0.05510204081632653,0.029721681365250247,0,0,0,11,4,0
1,4,1,6,0,2,0.4080221300138313,0.4842105263157895,0.3269774011299435,0.5062695924764891,0.48,0.16666666666666696,0.4816326530612245,0.1323874699347154,0,1,1,11,4,1
1,0,1,4,1,1,0.6030428769017979,0.9157894736842105,0.652542372881356,0.15830721003134796,1.0,0.7333333333333334,0.9673469387755101,0.42940384835643114,1,1,1,11,4,2
1,5,0,5,0,3,0.32088520055325037,0.4105263157894737,0.3714689265536723,0.603448275862069,0.42,0.7000000000000002,0.4163265306122449,0.08995246821669912,0,1,0,11,4,1
1,0,1,0,0,3,0.5103734439834027,0.6631578947368421,0.5190677966101694,0.26175548589341696,0.84,0.7000000000000002,0.7714285714285715,0.27907742526629253,0,1,0,12,4,1
1,0,0,5,0,0,0.5242047026279393,0.22105263157894736,0.1687853107344633,0.6112852664576802,0.38,0.2666666666666666,0.3183673469387755,0.13026858320925438,0,0,1,12,4,1
1,3,2,6,0,0,0.5905947441217152,0.16842105263157894,0.10663841807909605,0.6175548589341693,0.27,0.1333333333333333,0.2306122448979592,0.14229469705646547,0,0,1,12,4,1
1,0,1,3,2,1,0.681881051175657,0.631578947368421,0.6348870056497176,0.26175548589341696,0.83,0.3999999999999999,0.753061224489796,0.34247222540373384,0,1,1,12,4,3
1,5,0,1,0,0,0.13001383125864457,0.031578947368421054,0.01765536723163842,0.7836990595611286,0.0,0.2333333333333334,0.012244897959183675,0.02902015805749629,0,0,0,12,4,0
1,0,2,6,3,2,0.5601659751037344,0.6421052631578947,0.471045197740113,0.36833855799373044,0.7,0.5333333333333332,0.6775510204081633,0.22705016607490552,0,1,1,12,4,2
1,4,1,6,0,3,0.5518672199170125,0.6526315789473685,0.4322033898305085,0.371473354231975,0.87,0.20000000000000018,0.7857142857142857,0.22292692704157602,0,1,1,12,4,2
1,0,1,5,0,2,0.6390041493775933,0.968421052631579,0.9653954802259886,0.18652037617554856,1.0,0.7333333333333334,0.9877551020408163,0.407241438552285,1,1,1,1,1,2
1,0,1,6,0,1,0.5532503457814661,0.8736842105263157,0.5953389830508474,0.25235109717868337,1.0,0.06666666666666687,0.9510204081632654,0.3027574161035391,1,1,0,1,1,1
1,5,1,6,2,3,0.3443983402489627,0.35789473684210527,0.25,0.677115987460815,0.42,0.5666666666666669,0.3959183673469388,0.08121921887527205,0,1,0,1,1,1
1,5,2,6,0,1,0.2627939142461964,0.35789473684210527,0.2704802259887006,0.6285266457680252,0.37,0.7000000000000002,0.3653061224489796,0.07348814568777919,0,1,0,1,1,1
1,5,1,3,0,3,0.4785615491009682,0.5684210526315789,0.3679378531073446,0.49843260188087785,0.6,0.20000000000000018,0.5877551020408163,0.15158630168365594,1,1,0,1,1,3
1,5,1,2,2,0,0.12724757952973725,0.05263157894736842,0.03884180790960452,0.7147335423197492,0.02,0.20000000000000018,0.0326530612244898,0.03563452067346237,0,0,0,2,1,0
1,5,2,0,1,3,0.37482710926694335,0.2631578947368421,0.14477401129943504,0.7272727272727273,0.29,0.16666666666666696,0.2795918367346939,0.07868514488603827,0,1,0,2,1,2
1,0,2,2,0,2,0.3443983402489627,0.30526315789473685,0.24364406779661016,0.6191222570532915,0.43,0.3666666666666667,0.3816326530612245,0.09172775168938267,0,0,0,2,1,0
1,5,1,0,0,2,0.2946058091286307,0.6,0.5932203389830508,0.48746081504702193,0.74,0.5666666666666669,0.6857142857142857,0.11022506013056925,1,1,0,3,1,1
1,4,0,3,0,1,0.5615491009681881,0.6842105263157895,0.6744350282485876,0.41065830721003144,0.89,0.4666666666666668,0.8102040816326531,0.20654850532585045,0,1,1,3,1,2
1,4,1,5,0,2,0.5145228215767637,0.6842105263157895,0.4166666666666667,0.21786833855799376,0.81,0.06666666666666687,0.7612244897959184,0.31879223456648725,0,1,1,3,1,2
1,2,1,3,0,3,0.4744121715076072,0.7368421052631579,0.6970338983050848,0.41536050156739807,1.0,0.833333333333333,0.8979591836734694,0.18054919253235602,1,1,1,3,1,3
1,0,2,0,1,2,0.6085753803596128,0.5894736842105263,0.5098870056497176,0.4608150470219437,0.81,0.1333333333333333,0.7244897959183674,0.1973141679074562,0,1,1,3,1,2
1,0,1,6,2,2,0.4218533886583679,0.29473684210526313,0.16101694915254236,0.5689655172413794,0.41,0.6333333333333333,0.3653061224489796,0.1189726262741954,0,0,1,3,1,1
1,0,1,0,3,1,0.3278008298755188,0.5894736842105263,0.5861581920903954,0.24764890282131663,0.78,0.2333333333333334,0.7061224489795918,0.22069350589852255,0,1,0,3,1,0
1,5,2,5,0,0,0.022130013831258677,0.0,0.0,0.6379310344827587,0.09,0.666666666666667,0.05510204081632653,0.024009277287824995,0,0,0,4,2,0
1,4,1,6,1,2,0.43015214384509,0.25263157894736843,0.1638418079096045,0.6630094043887149,0.45,0.9333333333333331,0.373469387755102,0.10020329859122666,0,0,1,4,2,1
1,4,0,6,3,1,0.5698478561549103,0.5578947368421052,0.4597457627118644,0.43260188087774293,0.64,0.7000000000000002,0.6081632653061224,0.1990465009735426,0,1,1,4,2,2
1,3,1,0,2,1,0.8215767634854774,0.7368421052631579,0.5522598870056498,0.41065830721003144,0.99,0.3333333333333335,0.8918367346938776,0.27831863474974233,1,1,1,4,2,3
1,3,1,5,1,2,0.8423236514522823,0.7684210526315789,0.7062146892655368,0.41222570532915365,0.94,0.16666666666666696,0.8734693877551021,0.28312908028862677,1,1,1,4,2,3
1,0,1,6,0,3,0.5394190871369295,0.6631578947368421,0.6440677966101694,0.4404388714733542,0.73,0.666666666666667,0.7040816326530612,0.18773622723628453,0,1,0,5,2,1
1,0,1,6,1,0,0.4785615491009682,0.3263157894736842,0.2252824858757062,0.5094043887147335,0.42,0.10000000000000009,0.3836734693877551,0.1481645859580804,0,0,1,5,2,1
1,3,1,6,0,0,0.5352697095435686,0.11578947368421053,0.10098870056497175,0.7648902821316617,0.19,0.3666666666666667,0.16122448979591839,0.10066143626159661,0,0,0,5,2,1
1,0,1,4,3,2,0.4923928077455048,0.24210526315789474,0.19491525423728814,0.6363636363636365,0.28,0.4333333333333331,0.2653061224489796,0.11797045012026115,0,0,1,5,2,1
1,4,0,6,2,3,0.6113416320885201,0.8315789473684211,0.7379943502824858,0.38087774294670856,1.0,0.7999999999999998,0.9346938775510205,0.23541117855915705,1,1,1,5,2,3
1,5,2,6,0,1,0.376210235131397,0.6631578947368421,0.6546610169491526,0.45611285266457685,0.81,0.033333333333333215,0.753061224489796,0.13970335585843546,1,1,0,6,2,2
1,5,1,4,0,0,0.1078838174273859,0.0,0.0,0.822884012539185,0.12,0.8666666666666667,0.07346938775510203,0.021833123353567754,0,0,0,6,2,0
1,5,1,6,0,2,0.28215767634854777,0.37894736842105264,0.20903954802259886,0.5141065830721003,0.35,0.20000000000000018,0.36122448979591837,0.1006328026571985,0,1,0,6,2,1
1,4,1,6,2,0,0.26141078838174275,0.21052631578947367,0.1574858757062147,0.6128526645768027,0.38,1.0,0.3142857142857143,0.07590768525942045,0,0,0,6,2,0
1,5,2,1,3,3,0.4149377593360996,0.3894736842105263,0.3502824858757062,0.42163009404388724,0.55,0.1333333333333333,0.4877551020408163,0.1618800824647807,0,1,0,7,3,2
1,4,1,5,0,1,0.7219917012448134,0.8105263157894737,0.536723163841808,0.3213166144200627,0.96,0.20000000000000018,0.9020408163265307,0.3070810903676555,1,1,1,7,3,3
1,3,1,5,2,1,0.7828492392807744,0.5894736842105263,0.3206214689265537,0.31034482758620696,0.74,0.9666666666666668,0.6816326530612246,0.33567174435918,0,1,1,7,3,2
1,0,2,2,0,1,0.4149377593360996,0.5368421052631579,0.3199152542372881,0.4733542319749217,0.7,0.30000000000000027,0.636734693877551,0.14399839651815372,0,1,0,8,3,1
1,0,1,6,0,3,0.5283540802213003,0.6631578947368421,0.5572033898305084,0.3652037617554859,0.93,0.30000000000000027,0.826530612244898,0.21920455846982023,0,1,0,8,3,1
1,0,2,5,3,2,0.4232365145228217,0.2631578947368421,0.23728813559322035,0.6567398119122259,0.3,0.9333333333333331,0.28571428571428575,0.10008876417363417,0,0,1,8,3,1
1,3,0,1,1,1,0.7980636237897649,0.5368421052631579,0.3679378531073446,0.21473354231974923,0.58,0.4666666666666668,0.5632653061224491,0.4392394914671859,0,1,1,8,3,2
1,5,2,1,2,1,0.1147994467496542,0.23157894736842105,0.16101694915254236,0.7633228840125392,0.4,0.20000000000000018,0.3346938775510204,0.028390218760737593,0,1,0,8,3,0
1,3,2,6,0,3,0.5864453665283542,0.5157894736842105,0.423728813559322,0.49843260188087785,0.6,0.833333333333333,0.5673469387755102,0.177499713663956,0,1,0,8,3,1
1,5,2,5,2,0,0.15629322268326412,0.0,0.0,0.7648902821316617,0.02,0.766666666666667,0.012244897959183675,0.03539113503607835,0,0,0,8,3,0
1,5,1,5,0,3,0.32503457814661135,0.35789473684210527,0.2556497175141243,0.5219435736677116,0.56,0.766666666666667,0.4816326530612245,0.10875042950406598,0,1,0,8,3,1
1,5,1,2,0,2,0.39972337482710935,0.6736842105263158,0.4145480225988701,0.28996865203761757,0.74,0.4333333333333331,0.7142857142857143,0.21997766578856948,1,1,1,9,3,2
1,0,1,6,2,0,0.41770401106500704,0.3368421052631579,0.18220338983050846,0.4733542319749217,0.48,0.766666666666667,0.42448979591836733,0.14468560302370864,0,0,1,9,3,1
1,5,1,3,2,3,0.3872752420470263,0.3263157894736842,0.2627118644067797,0.567398119122257,0.43,0.3666666666666667,0.38979591836734695,0.11182854197686405,0,1,0,9,3,2
1,4,1,1,0,0,0.4190871369294606,0.29473684210526313,0.2648305084745763,0.5376175548589341,0.32,0.9666666666666668,0.31020408163265306,0.12633146260451267,0,0,1,9,3,1
1,1,1,0,0,2,0.3443983402489627,0.3684210526315789,0.3453389830508475,0.4373040752351098,0.4,0.033333333333333215,0.3877551020408163,0.13751288512197918,0,1,0,9,3,1
1,5,2,5,3,1,0.3333333333333334,0.6210526315789473,0.568502824858757,0.4905956112852666,0.8,0.666666666666667,0.7306122448979592,0.1188294582522048,1,1,0,9,3,1
1,5,2,6,0,2,0.19502074688796683,0.3894736842105263,0.3114406779661017,0.5752351097178685,0.49,0.833333333333333,0.45102040816326533,0.06854884892910319,0,1,0,9,3,0
1,0,2,0,2,1,0.6569847856154911,0.968421052631579,0.5614406779661016,0.30877742946708464,1.0,0.8666666666666667,0.9877551020408163,0.2949261253006529,1,1,1,10,4,3
1,4,1,1,1,1,0.644536652835408,0.5684210526315789,0.4385593220338983,0.329153605015674,0.75,0.6333333333333333,0.6795918367346939,0.27652903447485977,0,1,1,11,4,3
1,0,0,1,1,0,0.496542185338866,0.3368421052631579,0.2782485875706215,0.6442006269592477,0.36,0.033333333333333215,0.3510204081632653,0.11705417477952125,0,0,1,11,4,1
1,2,1,6,1,0,0.13416320885200556,0.0,0.0,0.7413793103448276,0.1,0.16666666666666696,0.061224489795918366,0.03400240522276944,0,0,0,11,4,1
1,1,2,6,0,2,0.32503457814661135,0.3894736842105263,0.3481638418079096,0.4514106583072101,0.36,0.5333333333333332,0.37142857142857144,0.12802084526400187,0,1,0,11,4,1
1,4,0,5,2,3,0.47026279391424625,0.5157894736842105,0.4025423728813559,0.44357366771159884,0.75,0.2333333333333334,0.6591836734693878,0.16839422746535337,0,1,0,11,4,1
1,0,1,6,0,0,0.330567081604426,0.2631578947368421,0.240819209039548,0.5517241379310345,0.28,0.06666666666666687,0.27346938775510204,0.10295212461344634,0,0,0,11,4,0
1,0,1,0,2,1,0.3167358229598894,0.6631578947368421,0.4879943502824859,0.4294670846394985,0.82,0.3666666666666667,0.7591836734693878,0.13270243958309474,0,1,0,11,4,0
1,5,1,1,1,1,0.517289073305671,0.5473684210526316,0.3672316384180791,0.38087774294670856,0.63,0.7333333333333334,0.5979591836734693,0.2080660863589509,1,1,1,11,4,3
1,0,1,3,2,1,0.6639004149377594,0.5368421052631579,0.3587570621468927,0.4608150470219437,0.73,0.5666666666666669,0.6551020408163266,0.21138758446913303,0,1,1,12,4,3
1,5,1,1,1,3,0.359612724757953,0.34736842105263155,0.18926553672316385,0.5360501567398119,0.43,0.10000000000000009,0.3979591836734694,0.11321727179017295,0,1,0,12,4,2
1,5,2,0,3,2,0.19087136929460574,0.2736842105263158,0.2076271186440678,0.5172413793103448,0.41,0.7000000000000002,0.35714285714285715,0.07855629366624671,0,1,0,12,4,0
1,2,1,1,0,3,0.4121715076071923,0.6421052631578947,0.4922316384180791,0.43260188087774293,0.68,0.5666666666666669,0.6653061224489797,0.1570982705302944,1,1,1,12,4,3
1,0,2,6,0,2,0.3872752420470263,0.6210526315789473,0.4244350282485876,0.44670846394984326,0.88,0.6000000000000001,0.7795918367346939,0.14564482877104573,0,1,0,12,4,0
1,5,1,6,2,3,0.2876901798063624,0.25263157894736843,0.17372881355932204,0.6018808777429467,0.4,0.8999999999999999,0.34285714285714286,0.08333810560073303,0,1,0,12,4,1
1,4,1,2,0,2,0.6887966804979253,0.8210526315789474,0.5084745762711864,0.25548589341692796,1.0,0.30000000000000027,0.9306122448979592,0.3509477723055779,1,1,1,12,4,3
1,0,1,6,1,1,0.7233748271092668,1.0,0.7577683615819208,0.3401253918495298,1.0,0.766666666666667,1.0,0.29405280036651016,1,1,1,1,1,3
1,4,1,5,2,0,0.3941908713692947,0.25263157894736843,0.15324858757062146,0.6206896551724139,0.27,0.8666666666666667,0.26326530612244897,0.10154907799793837,0,0,1,1,1,1
1,5,0,3,0,0,0.24066390041493774,0.0,0.0,0.7100313479623825,0.14,0.10000000000000009,0.08571428571428572,0.05690928874126676,0,0,0,1,1,1
1,0,2,6,0,3,0.6154910096818811,0.7368421052631579,0.4470338983050847,0.34639498432601884,0.93,0.766666666666667,0.8551020408163266,0.256342343374184,0,1,1,1,1,2
1,5,1,5,0,1,0.32226832641770403,0.6421052631578947,0.4018361581920904,0.3871473354231975,0.78,0.3666666666666667,0.7265306122448979,0.14898064368342684,1,1,0,1,1,1
1,0,1,1,1,1,0.73582295988935,0.5473684210526316,0.4936440677966102,0.44357366771159884,0.67,1.0,0.6224489795918368,0.23780208452640023,0,1,1,1,1,3
1,2,1,5,0,1,0.351313969571231,0.29473684210526313,0.2019774011299435,0.5062695924764891,0.3,0.766666666666667,0.29795918367346935,0.11891535906539914,0,1,1,1,1,3
1,1,1,0,1,3,0.44951590594744123,0.42105263157894735,0.2874293785310734,0.4498432601880878,0.43,0.8999999999999999,0.42653061224489797,0.16070610468445767,0,1,0,1,1,3
1,5,1,0,0,3,0.376210235131397,0.22105263157894736,0.1306497175141243,0.6990595611285266,0.37,0.3999999999999999,0.3122448979591837,0.08350990722712177,0,1,0,1,1,2
1,5,1,0,2,3,0.2849239280774551,0.34736842105263155,0.260593220338983,0.5266457680250785,0.35,0.30000000000000027,0.3489795918367347,0.09834211430534877,0,1,0,1,1,1
1,5,1,5,1,3,0.41078838174273863,0.6631578947368421,0.3834745762711864,0.44357366771159884,0.85,0.8666666666666667,0.7775510204081633,0.15284618027717328,1,1,0,1,1,2
1,0,1,6,1,2,0.7786998616874135,0.8526315789473684,0.8432203389830508,0.31504702194357365,0.92,0.6333333333333333,0.8938775510204082,0.33048906196312,1,1,1,1,1,3
1,5,0,6,1,1,0.2102351313969572,0.35789473684210527,0.20268361581920905,0.4200626959247649,0.5,0.1333333333333333,0.4448979591836735,0.10686061161378994,0,1,0,1,1,0
1,5,1,0,3,1,0.35269709543568467,0.5368421052631579,0.5190677966101694,0.45768025078369906,0.56,0.2333333333333334,0.5510204081632654,0.13320352766006188,1,1,0,1,1,2
1,0,1,0,1,3,0.5892116182572613,0.6421052631578947,0.4922316384180791,0.10815047021943575,0.71,0.3999999999999999,0.6836734693877552,0.5081033100446685,0,1,1,1,1,2
1,5,1,1,1,1,0.4121715076071923,0.5894736842105263,0.5536723163841808,0.33385579937304083,0.72,0.1333333333333333,0.6693877551020408,0.19963348986370405,1,1,0,1,1,2
1,3,2,6,2,2,0.6514522821576763,0.5473684210526316,0.536723163841808,0.47021943573667707,0.76,0.2333333333333334,0.6775510204081633,0.2042721337761998,0,1,1,2,1,1
1,5,1,0,1,2,0.31811894882434305,0.4105263157894737,0.2895480225988701,0.6426332288401255,0.6,0.10000000000000009,0.5265306122448979,0.08209254380941473,0,1,0,2,1,1
1,0,1,6,1,2,0.640387275242047,0.9789473684210526,0.7033898305084746,0.23981191222570536,1.0,0.7333333333333334,0.9918367346938776,0.3476692246019929,1,1,1,2,1,2
1,2,2,0,2,0,0.14937759336099582,0.09473684210526316,0.07274011299435028,0.7601880877742948,0.14,0.3666666666666667,0.12244897959183673,0.03468961172832437,0,0,0,3,1,1
1,5,1,6,2,1,0.3374827109266943,0.5473684210526316,0.3248587570621469,0.3824451410658308,0.67,0.6333333333333333,0.6224489795918368,0.15516550223342118,1,1,0,3,1,1
1,5,2,0,0,1,0.3623789764868604,0.39999999999999997,0.22175141242937854,0.634796238244514,0.46,0.20000000000000018,0.43673469387755104,0.09232905738174323,0,1,0,3,1,2
1,5,1,5,0,3,0.3443983402489627,0.6210526315789473,0.5727401129943502,0.3855799373040752,0.82,0.8999999999999999,0.7428571428571429,0.15593860955217043,1,1,0,3,1,1
1,2,1,3,1,2,0.2987551867219918,0.021052631578947368,0.012711864406779662,0.7319749216300941,0.09,0.30000000000000027,0.06326530612244897,0.0643826594891765,0,0,1,3,1,3
1,5,2,6,1,0,0.10511756569847858,0.0,0.0,0.6536050156739812,0.0,0.5,0.0,0.038569465124269856,0,0,0,3,1,0
1,3,0,6,0,1,0.6708160442600277,0.5578947368421052,0.5338983050847458,0.47805642633228845,0.69,0.8999999999999999,0.6387755102040816,0.20587561562249457,0,1,1,3,1,1
1,5,1,2,0,2,0.2641770401106501,0.4105263157894737,0.269774011299435,0.3040752351097179,0.45,0.2333333333333334,0.4346938775510204,0.16597468789371206,0,1,0,3,1,1
1,5,0,0,1,2,0.28907330567081607,0.37894736842105264,0.3114406779661017,0.5564263322884013,0.45,0.7999999999999998,0.42244897959183675,0.09271561104111785,0,1,0,3,1,1
1,5,1,5,0,2,0.17289073305670816,0.3684210526315789,0.21822033898305085,0.47021943573667707,0.54,0.06666666666666687,0.47346938775510206,0.08434028175466728,0,1,0,4,2,0
1,5,1,2,2,1,0.31396957123098207,0.6421052631578947,0.6285310734463276,0.4639498432601881,0.89,0.30000000000000027,0.7938775510204082,0.12147806665903103,1,1,0,4,2,1
1,4,0,5,1,3,0.5338865836791147,0.7894736842105263,0.5451977401129944,0.24608150470219436,0.85,0.5,0.826530612244898,0.3007530637956706,1,1,1,4,2,2
1,5,2,3,2,2,0.41632088520055327,0.6421052631578947,0.5543785310734464,0.32758620689655177,0.74,0.9333333333333331,0.7020408163265306,0.2042291833696026,1,1,1,4,2,2
1,5,1,6,2,1,0.2351313969571231,0.34736842105263155,0.2803672316384181,0.5470219435736678,0.56,0.8999999999999999,0.47755102040816333,0.08265089909517813,0,1,0,4,2,1
1,5,2,0,1,3,0.42461964038727534,0.6736842105263158,0.5508474576271186,0.2962382445141066,0.82,0.833333333333333,0.763265306122449,0.22475947772305582,1,1,0,4,2,3
1,0,1,2,0,2,0.4080221300138313,0.7263157894736842,0.5042372881355932,0.2836990595611285,0.89,0.7333333333333334,0.826530612244898,0.22674951322872527,0,1,0,5,2,0
1,5,1,4,2,2,0.06639004149377592,0.0,0.0,0.8307210031347962,0.01,0.8666666666666667,0.006122448979591837,0.014488603825449545,0,0,0,5,2,0
1,2,2,2,0,2,0.2240663900414938,0.30526315789473685,0.2782485875706215,0.6316614420062696,0.38,0.9666666666666668,0.3510204081632653,0.06518440041232391,0,1,1,5,2,2
1,0,2,3,0,2,0.6307053941908713,0.3263157894736842,0.2245762711864407,0.677115987460815,0.42,0.033333333333333215,0.3836734693877551,0.13560875042950404,0,0,1,5,2,2
1,5,2,0,0,1,0.3900414937759337,0.5894736842105263,0.3686440677966102,0.43260188087774293,0.83,0.7333333333333334,0.736734693877551,0.15119974802428132,1,1,0,5,2,2
1,3,2,0,0,3,0.6597510373443984,0.47368421052631576,0.2620056497175141,0.45611285266457685,0.5,0.3333333333333335,0.4897959183673469,0.21236112701866916,0,1,1,5,2,1
1,3,1,5,0,2,0.6556016597510375,0.47368421052631576,0.3114406779661017,0.5266457680250785,0.7,0.9666666666666668,0.6122448979591837,0.1837991066315428,0,1,1,5,2,1
1,5,1,6,0,2,0.25449515905947445,0.0,0.0,0.7021943573667713,0.14,0.3666666666666667,0.08571428571428572,0.060517122895430084,0,0,0,6,2,1
1,0,1,0,0,3,0.5145228215767637,0.6421052631578947,0.4449152542372881,0.5877742946708464,0.83,0.833333333333333,0.7571428571428571,0.13414843660519987,0,1,0,6,2,1
1,3,1,6,0,2,0.7344398340248961,0.8631578947368421,0.7083333333333334,0.3652037617554859,0.97,0.20000000000000018,0.9285714285714286,0.2808527087389761,1,1,1,6,2,2
1,1,1,6,0,1,0.28354080221300143,0.3894736842105263,0.3877118644067797,0.5141065830721003,0.45,0.06666666666666687,0.42653061224489797,0.10094777230557782,0,1,0,6,2,1
1,3,0,0,0,0,0.4647302904564316,0.24210526315789474,0.15466101694915255,0.64576802507837,0.41,0.3666666666666667,0.3448979591836735,0.11043981216355515,0,0,0,6,2,0
1,0,2,3,1,2,0.6984785615491009,0.5684210526315789,0.3862994350282486,0.3432601880877744,0.81,0.3999999999999999,0.7163265306122448,0.2841455732447601,0,1,1,6,2,3
1,3,2,6,0,1,0.7344398340248961,0.8947368421052632,0.6730225988700564,0.19592476489028215,0.97,0.2333333333333334,0.9408163265306123,0.43689153590653995,1,1,1,6,2,2
1,0,1,6,2,0,0.3167358229598894,0.3368421052631579,0.2754237288135593,0.5595611285266457,0.33,0.766666666666667,0.33265306122448984,0.09814167907456191,0,0,0,6,2,0
1,0,1,6,1,0,0.3167358229598894,0.23157894736842105,0.23022598870056496,0.7429467084639501,0.29,0.5,0.26734693877551025,0.06602909174206849,0,0,0,6,2,0
1,0,0,6,2,2,0.5352697095435686,0.631578947368421,0.3785310734463277,0.4059561128526647,0.85,0.766666666666667,0.7653061224489797,0.20140877333638763,0,1,1,7,3,1
1,0,2,2,0,0,0.32503457814661135,0.21052631578947367,0.1362994350282486,0.4592476489028214,0.35,0.6000000000000001,0.29591836734693877,0.12565857290115684,0,0,0,7,3,0
1,4,1,0,2,2,0.5615491009681881,0.5789473684210527,0.510593220338983,0.5015673981191222,0.7,0.6000000000000001,0.653061224489796,0.17044153017981906,0,1,1,7,3,2
1,1,2,6,0,0,0.14799446749654227,0.1368421052631579,0.08121468926553672,0.6567398119122259,0.27,0.2333333333333334,0.21836734693877552,0.04652960714694766,0,0,0,7,3,0
1,4,1,6,0,0,0.25034578146611347,0.29473684210526313,0.2662429378531073,0.5877742946708464,0.41,0.3333333333333335,0.3653061224489796,0.0781267896002749,0,0,0,7,3,0
1,2,2,3,0,3,0.396957123098202,0.3263157894736842,0.2422316384180791,0.5783699059561129,0.41,0.10000000000000009,0.3775510204081633,0.11135608750429506,0,1,1,7,3,3
1,0,2,0,0,3,0.632088520055325,0.6736842105263158,0.3785310734463277,0.4184952978056427,0.77,0.0,0.7326530612244898,0.22221108693162295,0,1,1,8,3,2
1,3,2,6,0,3,0.6887966804979253,0.42105263157894735,0.2874293785310734,0.6175548589341693,0.65,0.16666666666666696,0.5612244897959184,0.1623525369373497,0,1,1,8,3,1
1,5,1,5,2,3,0.2849239280774551,0.28421052631578947,0.17584745762711865,0.5783699059561129,0.3,0.8999999999999999,0.29387755102040813,0.08730385980987289,0,1,0,8,3,1
1,5,0,5,2,3,0.2918395573997234,0.42105263157894735,0.3142655367231638,0.45297805642633243,0.44,0.6333333333333333,0.43265306122448977,0.11898694307639444,0,1,0,8,3,1
1,5,1,6,2,3,0.3195020746887967,0.5684210526315789,0.5713276836158192,0.4373040752351098,0.69,0.1333333333333333,0.6428571428571429,0.13094147291261027,1,1,0,8,3,1
1,0,1,3,0,1,0.7717842323651452,0.8842105263157894,0.5254237288135594,0.23667711598746083,1.0,0.1333333333333333,0.9551020408163267,0.402302141793609,1,1,1,8,3,3
1,0,1,0,0,0,0.34301521438450894,0.21052631578947367,0.16242937853107345,0.584639498432602,0.39,0.7333333333333334,0.32040816326530613,0.09844233192074218,0,0,0,9,3,0
1,2,1,6,2,1,0.2780082987551868,0.43157894736842106,0.23799435028248586,0.438871473354232,0.55,0.9666666666666668,0.5040816326530613,0.1195166647577597,0,1,0,9,3,3
1,3,2,6,2,2,0.7952973720608576,0.7999999999999999,0.4314971751412429,0.27429467084639503,1.0,0.833333333333333,0.9224489795918368,0.3719791547359982,1,1,1,9,3,2
1,5,1,6,2,0,0.07192254495159067,0.010526315789473684,0.0077683615819209035,0.7727272727272729,0.0,0.06666666666666687,0.004081632653061225,0.020172374298476695,0,0,0,10,4,0
